Date,month,year,Local Site Name,County,mean_latitude,mean_longitude,Ozone,PM 2.5
2024-08-18,8,2024,Leggett,Edgecombe,35.988278,-77.5843,39.0,55.0
2024-08-18,8,2024,Linville Falls,Avery,35.972347,-81.933072,40.0,
2024-08-18,8,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,43.0,34.0
2024-08-18,8,2024,Millbrook School,Wake,35.856111,-78.574167,41.0,52.0
2024-08-18,8,2024,Old High School,Swain,35.498711,-83.310242,31.0,
2024-08-18,8,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,41.0,54.0
2024-08-18,8,2024,Rockwell,Rowan,35.551868,-80.395039,41.0,27.0
2024-08-18,8,2024,West Johnston Co.,Johnston,35.59095,-78.4622,44.0,44.0
2024-08-19,8,2024,Bryson City,Swain,35.434767,-83.442133,29.0,14.0
2024-08-19,8,2024,Castle Hayne,New Hanover,34.364167,-77.838611,37.0,37.0
2024-08-19,8,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,29.0,25.0
2024-08-19,8,2024,Durham Armory,Durham,36.0329550008979,-78.904037,36.0,31.0
2024-08-19,8,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,33.0,8.0
2024-08-19,8,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,40.0,28.5
2024-08-19,8,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,32.0,27.0
2024-08-19,8,2024,Leggett,Edgecombe,35.988278,-77.5843,33.0,32.0
2024-08-19,8,2024,Linville Falls,Avery,35.972347,-81.933072,32.0,18.0
2024-08-19,8,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,34.0,23.0
2024-08-19,8,2024,Millbrook School,Wake,35.856111,-78.574167,41.0,29.0
2024-08-19,8,2024,Old High School,Swain,35.498711,-83.310242,28.0,16.0
2024-08-19,8,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,36.0,26.0
2024-08-19,8,2024,Rockwell,Rowan,35.551868,-80.395039,37.0,16.0
2024-08-19,8,2024,West Johnston Co.,Johnston,35.59095,-78.4622,43.0,33.0
2024-08-20,8,2024,Bryson City,Swain,35.434767,-83.442133,37.0,33.0
2024-08-20,8,2024,Castle Hayne,New Hanover,34.364167,-77.838611,32.0,18.0
2024-08-20,8,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,37.0,43.0
2024-08-20,8,2024,Durham Armory,Durham,36.0329550008979,-78.904037,31.0,49.0
2024-08-20,8,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,40.0,
2024-08-20,8,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,44.0,34.0
2024-08-20,8,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,38.0,47.0
2024-08-20,8,2024,Leggett,Edgecombe,35.988278,-77.5843,32.0,32.0
2024-08-20,8,2024,Linville Falls,Avery,35.972347,-81.933072,36.0,
2024-08-20,8,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,36.0,41.0
2024-08-20,8,2024,Millbrook School,Wake,35.856111,-78.574167,31.0,33.0
2024-08-20,8,2024,Old High School,Swain,35.498711,-83.310242,37.0,
2024-08-20,8,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,30.0,18.0
2024-08-20,8,2024,Rockwell,Rowan,35.551868,-80.395039,40.0,37.0
2024-08-20,8,2024,West Johnston Co.,Johnston,35.59095,-78.4622,32.0,28.0
2024-08-21,8,2024,Bryson City,Swain,35.434767,-83.442133,37.0,40.0
2024-08-21,8,2024,Castle Hayne,New Hanover,34.364167,-77.838611,39.0,33.0
2024-08-21,8,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,45.0,43.0
2024-08-21,8,2024,Durham Armory,Durham,36.0329550008979,-78.904037,39.0,52.0
2024-08-21,8,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,32.0,
2024-08-21,8,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,44.0,37.0
2024-08-21,8,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,43.0,43.0
2024-08-21,8,2024,Leggett,Edgecombe,35.988278,-77.5843,36.0,24.0
2024-08-21,8,2024,Linville Falls,Avery,35.972347,-81.933072,36.0,
2024-08-21,8,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,41.0,37.0
2024-08-21,8,2024,Millbrook School,Wake,35.856111,-78.574167,38.0,32.0
2024-08-21,8,2024,Old High School,Swain,35.498711,-83.310242,37.0,
2024-08-21,8,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,37.0,26.0
2024-08-21,8,2024,Rockwell,Rowan,35.551868,-80.395039,41.0,39.0
2024-08-21,8,2024,West Johnston Co.,Johnston,35.59095,-78.4622,41.0,25.0
2024-08-22,8,2024,Bryson City,Swain,35.434767,-83.442133,43.0,48.0
2024-08-22,8,2024,Castle Hayne,New Hanover,34.364167,-77.838611,40.0,24.0
2024-08-22,8,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,48.0,47.0
2024-08-22,8,2024,Durham Armory,Durham,36.0329550008979,-78.904037,40.0,46.0
2024-08-22,8,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,44.0,32.0
2024-08-22,8,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,42.0,40.5
2024-08-22,8,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,54.0,52.0
2024-08-22,8,2024,Leggett,Edgecombe,35.988278,-77.5843,38.0,24.0
2024-08-22,8,2024,Linville Falls,Avery,35.972347,-81.933072,40.0,38.0
2024-08-22,8,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,43.0,41.0
2024-08-22,8,2024,Millbrook School,Wake,35.856111,-78.574167,41.0,37.5
2024-08-22,8,2024,Old High School,Swain,35.498711,-83.310242,43.0,49.0
2024-08-22,8,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,39.0,30.0
2024-08-22,8,2024,Rockwell,Rowan,35.551868,-80.395039,38.0,29.0
2024-08-22,8,2024,West Johnston Co.,Johnston,35.59095,-78.4622,43.0,32.0
2024-08-23,8,2024,Bryson City,Swain,35.434767,-83.442133,46.0,52.0
2024-08-23,8,2024,Castle Hayne,New Hanover,34.364167,-77.838611,35.0,31.0
2024-08-23,8,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,54.0,50.0
2024-08-23,8,2024,Durham Armory,Durham,36.0329550008979,-78.904037,42.0,54.0
2024-08-23,8,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,49.0,
2024-08-23,8,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,42.0,52.0
2024-08-23,8,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,48.0,52.0
2024-08-23,8,2024,Leggett,Edgecombe,35.988278,-77.5843,41.0,33.0
2024-08-23,8,2024,Linville Falls,Avery,35.972347,-81.933072,43.0,
2024-08-23,8,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,42.0,53.0
2024-08-23,8,2024,Millbrook School,Wake,35.856111,-78.574167,42.0,46.0
2024-08-23,8,2024,Old High School,Swain,35.498711,-83.310242,44.0,
2024-08-23,8,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,43.0,39.0
2024-08-23,8,2024,Rockwell,Rowan,35.551868,-80.395039,41.0,47.0
2024-08-23,8,2024,West Johnston Co.,Johnston,35.59095,-78.4622,44.0,38.0
2024-08-24,8,2024,Bryson City,Swain,35.434767,-83.442133,37.0,52.0
2024-08-24,8,2024,Castle Hayne,New Hanover,34.364167,-77.838611,34.0,30.0
2024-08-24,8,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,49.0,54.0
2024-08-24,8,2024,Durham Armory,Durham,36.0329550008979,-78.904037,51.0,55.0
2024-08-24,8,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,50.0,
2024-08-24,8,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,47.0,55.0
2024-08-24,8,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,45.0,56.0
2024-08-24,8,2024,Leggett,Edgecombe,35.988278,-77.5843,41.0,32.0
2024-08-24,8,2024,Linville Falls,Avery,35.972347,-81.933072,40.0,
2024-08-24,8,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,45.0,54.0
2024-08-24,8,2024,Millbrook School,Wake,35.856111,-78.574167,43.0,42.0
2024-08-24,8,2024,Old High School,Swain,35.498711,-83.310242,38.0,
2024-08-24,8,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,36.0,31.0
2024-08-24,8,2024,Rockwell,Rowan,35.551868,-80.395039,44.0,52.0
2024-08-24,8,2024,West Johnston Co.,Johnston,35.59095,-78.4622,46.0,49.0
2024-08-25,8,2024,Bryson City,Swain,35.434767,-83.442133,41.0,49.0
2024-08-25,8,2024,Castle Hayne,New Hanover,34.364167,-77.838611,27.0,20.5
2024-08-25,8,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,51.0,56.0
2024-08-25,8,2024,Durham Armory,Durham,36.0329550008979,-78.904037,48.0,57.0
2024-08-25,8,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,74.0,47.0
2024-08-25,8,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,48.0,56.0
2024-08-25,8,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,49.0,57.0
2024-08-25,8,2024,Leggett,Edgecombe,35.988278,-77.5843,33.0,34.0
2024-08-25,8,2024,Linville Falls,Avery,35.972347,-81.933072,44.0,48.0
2024-08-25,8,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,46.0,54.0
2024-08-25,8,2024,Millbrook School,Wake,35.856111,-78.574167,45.0,55.5
2024-08-25,8,2024,Old High School,Swain,35.498711,-83.310242,39.0,2.0
2024-08-25,8,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,32.0,32.0
2024-08-25,8,2024,Rockwell,Rowan,35.551868,-80.395039,45.0,53.0
2024-08-25,8,2024,West Johnston Co.,Johnston,35.59095,-78.4622,44.0,41.0
2024-08-26,8,2024,Bryson City,Swain,35.434767,-83.442133,44.0,55.0
2024-08-26,8,2024,Castle Hayne,New Hanover,34.364167,-77.838611,23.0,13.5
2024-08-26,8,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,54.0,59.0
2024-08-26,8,2024,Durham Armory,Durham,36.0329550008979,-78.904037,97.0,60.0
2024-08-26,8,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,54.0,
2024-08-26,8,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,71.0,59.0
2024-08-26,8,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,105.0,64.0
2024-08-26,8,2024,Leggett,Edgecombe,35.988278,-77.5843,42.0,48.0
2024-08-26,8,2024,Linville Falls,Avery,35.972347,-81.933072,39.0,
2024-08-26,8,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,122.0,59.0
2024-08-26,8,2024,Millbrook School,Wake,35.856111,-78.574167,61.0,60.0
2024-08-26,8,2024,Old High School,Swain,35.498711,-83.310242,43.0,
2024-08-26,8,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,41.0,43.0
2024-08-26,8,2024,Rockwell,Rowan,35.551868,-80.395039,49.0,55.0
2024-08-26,8,2024,West Johnston Co.,Johnston,35.59095,-78.4622,46.0,52.0
2024-08-27,8,2024,Bryson City,Swain,35.434767,-83.442133,44.0,56.0
2024-08-27,8,2024,Castle Hayne,New Hanover,34.364167,-77.838611,28.0,14.0
2024-08-27,8,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,97.0,63.0
2024-08-27,8,2024,Durham Armory,Durham,36.0329550008979,-78.904037,58.0,69.0
2024-08-27,8,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,61.0,
2024-08-27,8,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,136.0,60.0
2024-08-27,8,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,112.0,69.0
2024-08-27,8,2024,Leggett,Edgecombe,35.988278,-77.5843,49.0,57.0
2024-08-27,8,2024,Linville Falls,Avery,35.972347,-81.933072,41.0,
2024-08-27,8,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,54.0,64.0
2024-08-27,8,2024,Millbrook School,Wake,35.856111,-78.574167,112.0,66.0
2024-08-27,8,2024,Old High School,Swain,35.498711,-83.310242,45.0,
2024-08-27,8,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,47.0,50.0
2024-08-27,8,2024,Rockwell,Rowan,35.551868,-80.395039,97.0,64.0
2024-08-27,8,2024,West Johnston Co.,Johnston,35.59095,-78.4622,,58.0
2024-08-28,8,2024,Bryson City,Swain,35.434767,-83.442133,42.0,55.0
2024-08-28,8,2024,Castle Hayne,New Hanover,34.364167,-77.838611,34.0,22.5
2024-08-28,8,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,58.0,64.0
2024-08-28,8,2024,Durham Armory,Durham,36.0329550008979,-78.904037,58.0,73.0
2024-08-28,8,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,48.0,54.0
2024-08-28,8,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,71.0,60.5
2024-08-28,8,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,71.0,68.0
2024-08-28,8,2024,Leggett,Edgecombe,35.988278,-77.5843,80.0,64.0
2024-08-28,8,2024,Linville Falls,Avery,35.972347,-81.933072,46.0,54.0
2024-08-28,8,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,87.0,67.0
2024-08-28,8,2024,Millbrook School,Wake,35.856111,-78.574167,97.0,71.0
2024-08-28,8,2024,Old High School,Swain,35.498711,-83.310242,38.0,59.0
2024-08-28,8,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,67.0,62.0
2024-08-28,8,2024,Rockwell,Rowan,35.551868,-80.395039,90.0,68.0
2024-08-28,8,2024,West Johnston Co.,Johnston,35.59095,-78.4622,48.0,62.0
2024-08-29,8,2024,Bryson City,Swain,35.434767,-83.442133,46.0,55.0
2024-08-29,8,2024,Castle Hayne,New Hanover,34.364167,-77.838611,34.0,20.5
2024-08-29,8,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,50.0,60.0
2024-08-29,8,2024,Durham Armory,Durham,36.0329550008979,-78.904037,54.0,66.0
2024-08-29,8,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,50.0,
2024-08-29,8,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,93.0,58.0
2024-08-29,8,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,67.0,66.0
2024-08-29,8,2024,Leggett,Edgecombe,35.988278,-77.5843,49.0,63.0
2024-08-29,8,2024,Linville Falls,Avery,35.972347,-81.933072,39.0,
2024-08-29,8,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,67.0,63.0
2024-08-29,8,2024,Millbrook School,Wake,35.856111,-78.574167,51.0,67.0
2024-08-29,8,2024,Old High School,Swain,35.498711,-83.310242,44.0,
2024-08-29,8,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,45.0,57.0
2024-08-29,8,2024,Rockwell,Rowan,35.551868,-80.395039,71.0,60.0
2024-08-29,8,2024,West Johnston Co.,Johnston,35.59095,-78.4622,49.0,60.0
2024-08-30,8,2024,Bryson City,Swain,35.434767,-83.442133,39.0,57.0
2024-08-30,8,2024,Castle Hayne,New Hanover,34.364167,-77.838611,24.0,15.5
2024-08-30,8,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,46.0,52.0
2024-08-30,8,2024,Durham Armory,Durham,36.0329550008979,-78.904037,43.0,58.0
2024-08-30,8,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,42.0,
2024-08-30,8,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,44.0,44.0
2024-08-30,8,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,64.0,55.0
2024-08-30,8,2024,Leggett,Edgecombe,35.988278,-77.5843,35.0,34.0
2024-08-30,8,2024,Linville Falls,Avery,35.972347,-81.933072,30.0,
2024-08-30,8,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,51.0,54.0
2024-08-30,8,2024,Millbrook School,Wake,35.856111,-78.574167,43.0,56.0
2024-08-30,8,2024,Old High School,Swain,35.498711,-83.310242,35.0,
2024-08-30,8,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,35.0,53.0
2024-08-30,8,2024,Rockwell,Rowan,35.551868,-80.395039,50.0,55.0
2024-08-30,8,2024,West Johnston Co.,Johnston,35.59095,-78.4622,35.0,46.0
2024-08-31,8,2024,Bryson City,Swain,35.434767,-83.442133,32.0,52.0
2024-08-31,8,2024,Castle Hayne,New Hanover,34.364167,-77.838611,34.0,20.0
2024-08-31,8,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,42.0,43.0
2024-08-31,8,2024,Durham Armory,Durham,36.0329550008979,-78.904037,40.0,51.0
2024-08-31,8,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,40.0,39.0
2024-08-31,8,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,51.0,45.0
2024-08-31,8,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,46.0,54.5
2024-08-31,8,2024,Leggett,Edgecombe,35.988278,-77.5843,32.0,47.0
2024-08-31,8,2024,Linville Falls,Avery,35.972347,-81.933072,34.0,45.0
2024-08-31,8,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,45.0,52.0
2024-08-31,8,2024,Millbrook School,Wake,35.856111,-78.574167,49.0,55.5
2024-08-31,8,2024,Old High School,Swain,35.498711,-83.310242,36.0,52.0
2024-08-31,8,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,38.0,39.0
2024-08-31,8,2024,Rockwell,Rowan,35.551868,-80.395039,42.0,54.0
2024-08-31,8,2024,West Johnston Co.,Johnston,35.59095,-78.4622,43.0,54.0
2024-09-01,9,2024,Bryson City,Swain,35.434767,-83.442133,30.0,29.0
2024-09-01,9,2024,Castle Hayne,New Hanover,34.364167,-77.838611,26.0,13.5
2024-09-01,9,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,35.0,31.0
2024-09-01,9,2024,Durham Armory,Durham,36.0329550008979,-78.904037,34.0,42.0
2024-09-01,9,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,36.0,
2024-09-01,9,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,31.0,34.0
2024-09-01,9,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,39.0,37.0
2024-09-01,9,2024,Leggett,Edgecombe,35.988278,-77.5843,24.0,47.0
2024-09-01,9,2024,Linville Falls,Avery,35.972347,-81.933072,31.0,
2024-09-01,9,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,39.0,39.0
2024-09-01,9,2024,Millbrook School,Wake,35.856111,-78.574167,32.0,54.0
2024-09-01,9,2024,Old High School,Swain,35.498711,-83.310242,31.0,
2024-09-01,9,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,33.0,43.0
2024-09-01,9,2024,Rockwell,Rowan,35.551868,-80.395039,36.0,32.0
2024-09-01,9,2024,West Johnston Co.,Johnston,35.59095,-78.4622,31.0,43.0
2024-09-02,9,2024,Bryson City,Swain,35.434767,-83.442133,29.0,19.0
2024-09-02,9,2024,Castle Hayne,New Hanover,34.364167,-77.838611,22.0,11.5
2024-09-02,9,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,39.0,35.0
2024-09-02,9,2024,Durham Armory,Durham,36.0329550008979,-78.904037,31.0,42.0
2024-09-02,9,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,39.0,
2024-09-02,9,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,40.0,32.0
2024-09-02,9,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,37.0,43.0
2024-09-02,9,2024,Leggett,Edgecombe,35.988278,-77.5843,20.0,33.0
2024-09-02,9,2024,Linville Falls,Avery,35.972347,-81.933072,32.0,
2024-09-02,9,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,33.0,40.0
2024-09-02,9,2024,Millbrook School,Wake,35.856111,-78.574167,30.0,44.0
2024-09-02,9,2024,Old High School,Swain,35.498711,-83.310242,33.0,
2024-09-02,9,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,26.0,26.0
2024-09-02,9,2024,Rockwell,Rowan,35.551868,-80.395039,37.0,36.0
2024-09-02,9,2024,West Johnston Co.,Johnston,35.59095,-78.4622,29.0,32.0
2024-09-03,9,2024,Bryson City,Swain,35.434767,-83.442133,31.0,28.0
2024-09-03,9,2024,Castle Hayne,New Hanover,34.364167,-77.838611,32.0,34.0
2024-09-03,9,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,33.0,20.0
2024-09-03,9,2024,Durham Armory,Durham,36.0329550008979,-78.904037,31.0,36.0
2024-09-03,9,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,30.0,13.0
2024-09-03,9,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,38.0,24.5
2024-09-03,9,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,33.0,21.0
2024-09-03,9,2024,Leggett,Edgecombe,35.988278,-77.5843,31.0,21.0
2024-09-03,9,2024,Linville Falls,Avery,35.972347,-81.933072,31.0,17.0
2024-09-03,9,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,30.0,16.0
2024-09-03,9,2024,Millbrook School,Wake,35.856111,-78.574167,34.0,21.5
2024-09-03,9,2024,Old High School,Swain,35.498711,-83.310242,26.0,32.5
2024-09-03,9,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,33.0,23.0
2024-09-03,9,2024,Rockwell,Rowan,35.551868,-80.395039,36.0,18.0
2024-09-03,9,2024,West Johnston Co.,Johnston,35.59095,-78.4622,35.0,19.0
2024-09-04,9,2024,Bryson City,Swain,35.434767,-83.442133,30.0,22.0
2024-09-04,9,2024,Castle Hayne,New Hanover,34.364167,-77.838611,32.0,22.5
2024-09-04,9,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,41.0,23.0
2024-09-04,9,2024,Durham Armory,Durham,36.0329550008979,-78.904037,31.0,39.0
2024-09-04,9,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,32.0,
2024-09-04,9,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,38.0,24.0
2024-09-04,9,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,41.0,24.0
2024-09-04,9,2024,Leggett,Edgecombe,35.988278,-77.5843,32.0,23.0
2024-09-04,9,2024,Linville Falls,Avery,35.972347,-81.933072,37.0,
2024-09-04,9,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,32.0,27.0
2024-09-04,9,2024,Millbrook School,Wake,35.856111,-78.574167,31.0,26.0
2024-09-04,9,2024,Old High School,Swain,35.498711,-83.310242,28.0,
2024-09-04,9,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,30.0,21.0
2024-09-04,9,2024,Rockwell,Rowan,35.551868,-80.395039,,26.0
2024-09-04,9,2024,West Johnston Co.,Johnston,35.59095,-78.4622,35.0,18.0
2024-09-05,9,2024,Bryson City,Swain,35.434767,-83.442133,34.0,32.0
2024-09-05,9,2024,Castle Hayne,New Hanover,34.364167,-77.838611,29.0,23.5
2024-09-05,9,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,40.0,28.0
2024-09-05,9,2024,Durham Armory,Durham,36.0329550008979,-78.904037,36.0,36.0
2024-09-05,9,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,43.0,
2024-09-05,9,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,44.0,29.0
2024-09-05,9,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,41.0,31.0
2024-09-05,9,2024,Leggett,Edgecombe,35.988278,-77.5843,31.0,23.0
2024-09-05,9,2024,Linville Falls,Avery,35.972347,-81.933072,30.0,
2024-09-05,9,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,37.0,26.0
2024-09-05,9,2024,Millbrook School,Wake,35.856111,-78.574167,33.0,31.0
2024-09-05,9,2024,Old High School,Swain,35.498711,-83.310242,36.0,
2024-09-05,9,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,32.0,26.0
2024-09-05,9,2024,Rockwell,Rowan,35.551868,-80.395039,42.0,29.0
2024-09-05,9,2024,West Johnston Co.,Johnston,35.59095,-78.4622,33.0,27.0
2024-09-06,9,2024,Bryson City,Swain,35.434767,-83.442133,30.0,31.0
2024-09-06,9,2024,Castle Hayne,New Hanover,34.364167,-77.838611,25.0,24.0
2024-09-06,9,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,51.0,33.0
2024-09-06,9,2024,Durham Armory,Durham,36.0329550008979,-78.904037,36.0,47.0
2024-09-06,9,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,38.0,21.0
2024-09-06,9,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,43.0,40.0
2024-09-06,9,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,48.0,34.5
2024-09-06,9,2024,Leggett,Edgecombe,35.988278,-77.5843,32.0,32.0
2024-09-06,9,2024,Linville Falls,Avery,35.972347,-81.933072,32.0,26.0
2024-09-06,9,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,45.0,34.0
2024-09-06,9,2024,Millbrook School,Wake,35.856111,-78.574167,38.0,41.0
2024-09-06,9,2024,Old High School,Swain,35.498711,-83.310242,31.0,31.0
2024-09-06,9,2024,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,31.0,23.0
2024-09-06,9,2024,Rockwell,Rowan,35.551868,-80.395039,36.0,37.0
2024-09-06,9,2024,West Johnston Co.,Johnston,35.59095,-78.4622,38.0,30.0
2024-09-07,9,2024,Bryson City,Swain,35.434767,-83.442133,33.0,24.0
2024-09-07,9,2024,Castle Hayne,New Hanover,34.364167,-77.838611,22.0,11.5
2024-09-07,9,2024,Clemmons Middle,Forsyth,36.026612,-80.341962,36.0,31.0
2024-09-07,9,2024,Durham Armory,Durham,36.0329550008979,-78.904037,39.0,52.0
2024-09-07,9,2024,Frying Pan Mountain,Haywood,35.379167,-82.7925,33.0,
2024-09-07,9,2024,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,42.0,36.0
2024-09-07,9,2024,Hattie Avenue,Forsyth,36.11094,-80.224501,36.0,34.0
2024-09-07,9,2024,Leggett,Edgecombe,35.988278,-77.5843,21.0,31.0
2024-09-07,9,2024,Linville Falls,Avery,35.972347,-81.933072,32.0,
2024-09-07,9,2024,Mendenhall School,Guilford,36.1090060008986,-79.802314,36.0,33.0
